stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
194,L1,M1-3,Bourrage,2024-03-06 10:44:26.637849,2024-03-06 11:51:26.637849,67,Bourrage sur M1-3,OP13,True
195,L1,M1-2,Maintenance_Preventive,2024-03-06 07:39:26.637849,2024-03-06 08:41:26.637849,62,Maintenance_Preventive sur M1-2,OP5,True
196,L1,M1-3,Panne_Electrique,2024-03-06 17:34:26.637849,2024-03-06 18:04:26.637849,30,Panne_Electrique sur M1-3,OP2,True
197,L1,M1-3,Attente_Materiel,2024-03-06 14:39:26.637849,2024-03-06 15:14:26.637849,35,Attente_Materiel sur M1-3,OP3,True
198,L1,M1-1,Panne_Electrique,2024-03-06 10:41:26.637849,2024-03-06 11:51:26.637849,70,Panne_Electrique sur M1-1,OP9,True
199,L1,M1-1,Bourrage,2024-03-06 06:36:26.637849,2024-03-06 08:34:26.637849,118,Bourrage sur M1-1,OP2,True
200,L1,M1-2,Attente_Operateur,2024-03-06 05:35:26.637849,2024-03-06 06:27:26.637849,52,Attente_Operateur sur M1-2,OP7,True
201,L1,M1-2,Nettoyage,2024-03-06 20:40:26.637849,2024-03-06 20:54:26.637849,14,Nettoyage sur M1-2,OP11,True
202,L2,M2-2,Panne_Electrique,2024-03-06 14:36:26.637849,2024-03-06 16:24:26.637849,108,Panne_Electrique sur M2-2,OP7,True
203,L2,M2-4,Attente_Operateur,2024-03-06 05:48:26.637849,2024-03-06 07:04:26.637849,76,Attente_Operateur sur M2-4,OP12,True
204,L2,M2-2,Attente_Operateur,2024-03-06 12:27:26.637849,2024-03-06 13:39:26.637849,72,Attente_Operateur sur M2-2,OP10,True
205,L2,M2-1,Panne_Electrique,2024-03-06 13:46:26.637849,2024-03-06 14:37:26.637849,51,Panne_Electrique sur M2-1,OP9,True
206,L2,M2-1,Attente_Materiel,2024-03-06 08:22:26.637849,2024-03-06 08:40:26.637849,18,Attente_Materiel sur M2-1,OP3,True
207,L2,M2-3,Panne_Electrique,2024-03-06 15:15:26.637849,2024-03-06 15:55:26.637849,40,Panne_Electrique sur M2-3,OP13,True
208,L2,M2-3,Attente_Materiel,2024-03-06 17:21:26.637849,2024-03-06 18:42:26.637849,81,Attente_Materiel sur M2-3,OP4,True
209,L2,M2-2,Changement_Format,2024-03-06 07:57:26.637849,2024-03-06 08:14:26.637849,17,Changement_Format sur M2-2,OP14,True
210,L2,M2-4,Panne_Mecanique,2024-03-06 08:26:26.637849,2024-03-06 09:47:26.637849,81,Panne_Mecanique sur M2-4,OP9,True
211,L2,M2-4,Attente_Materiel,2024-03-06 12:46:26.637849,2024-03-06 13:01:26.637849,15,Attente_Materiel sur M2-4,OP12,True
212,L2,M2-4,Attente_Materiel,2024-03-06 07:26:26.637849,2024-03-06 09:02:26.637849,96,Attente_Materiel sur M2-4,OP4,True
213,L2,M2-4,Attente_Materiel,2024-03-06 08:39:26.637849,2024-03-06 09:32:26.637849,53,Attente_Materiel sur M2-4,OP14,True
214,L2,M2-3,Changement_Format,2024-03-06 09:53:26.637849,2024-03-06 11:20:26.637849,87,Changement_Format sur M2-3,OP13,True
215,L2,M2-2,Panne_Mecanique,2024-03-06 15:10:26.637849,2024-03-06 17:04:26.637849,114,Panne_Mecanique sur M2-2,OP3,True
216,L2,M2-1,Reglage,2024-03-06 14:50:26.637849,2024-03-06 15:01:26.637849,11,Reglage sur M2-1,OP11,True
217,L2,M2-2,Attente_Materiel,2024-03-06 17:05:26.637849,2024-03-06 17:20:26.637849,15,Attente_Materiel sur M2-2,OP13,True
218,L3,M3-2,Panne_Electrique,2024-03-06 19:28:26.637849,2024-03-06 21:27:26.637849,119,Panne_Electrique sur M3-2,OP6,True
219,L3,M3-1,Bourrage,2024-03-06 08:43:26.637849,2024-03-06 09:59:26.637849,76,Bourrage sur M3-1,OP12,True
220,L3,M3-1,Maintenance_Preventive,2024-03-06 06:00:26.637849,2024-03-06 07:32:26.637849,92,Maintenance_Preventive sur M3-1,OP11,True
221,L3,M3-1,Panne_Mecanique,2024-03-06 07:48:26.637849,2024-03-06 09:04:26.637849,76,Panne_Mecanique sur M3-1,OP5,True
222,L3,M3-2,Reglage,2024-03-06 08:20:26.637849,2024-03-06 09:27:26.637849,67,Reglage sur M3-2,OP11,True
223,L3,M3-1,Probleme_Qualite,2024-03-06 07:21:26.637849,2024-03-06 08:58:26.637849,97,Probleme_Qualite sur M3-1,OP8,True
224,L3,M3-2,Attente_Operateur,2024-03-06 10:37:26.637849,2024-03-06 12:30:26.637849,113,Attente_Operateur sur M3-2,OP13,True
225,L3,M3-2,Reglage,2024-03-06 19:22:26.637849,2024-03-06 20:47:26.637849,85,Reglage sur M3-2,OP13,True
226,L1,M1-2,Probleme_Qualite,2024-03-07 19:01:26.637849,2024-03-07 19:46:26.637849,45,Probleme_Qualite sur M1-2,OP2,True
227,L1,M1-2,Bourrage,2024-03-07 17:16:26.637849,2024-03-07 17:27:26.637849,11,Bourrage sur M1-2,OP11,True
228,L1,M1-2,Panne_Electrique,2024-03-07 05:21:26.637849,2024-03-07 07:10:26.637849,109,Panne_Electrique sur M1-2,OP9,True
229,L1,M1-1,Attente_Materiel,2024-03-07 20:44:26.637849,2024-03-07 21:17:26.637849,33,Attente_Materiel sur M1-1,OP5,True
230,L1,M1-2,Changement_Format,2024-03-07 10:54:26.637849,2024-03-07 11:56:26.637849,62,Changement_Format sur M1-2,OP12,True
231,L1,M1-1,Reglage,2024-03-07 18:18:26.637849,2024-03-07 20:11:26.637849,113,Reglage sur M1-1,OP3,True
232,L1,M1-1,Attente_Materiel,2024-03-07 18:53:26.637849,2024-03-07 20:45:26.637849,112,Attente_Materiel sur M1-1,OP11,True
233,L1,M1-3,Probleme_Qualite,2024-03-07 07:50:26.637849,2024-03-07 08:57:26.637849,67,Probleme_Qualite sur M1-3,OP2,True
234,L1,M1-3,Nettoyage,2024-03-07 16:14:26.637849,2024-03-07 16:37:26.637849,23,Nettoyage sur M1-3,OP1,True
235,L1,M1-1,Reglage,2024-03-07 06:21:26.637849,2024-03-07 08:00:26.637849,99,Reglage sur M1-1,OP4,True
236,L1,M1-3,Panne_Electrique,2024-03-07 15:43:26.637849,2024-03-07 16:40:26.637849,57,Panne_Electrique sur M1-3,OP4,True
237,L1,M1-3,Maintenance_Preventive,2024-03-07 20:49:26.637849,2024-03-07 21:03:26.637849,14,Maintenance_Preventive sur M1-3,OP7,True
238,L1,M1-1,Attente_Materiel,2024-03-07 08:45:26.637849,2024-03-07 10:32:26.637849,107,Attente_Materiel sur M1-1,OP3,True
239,L1,M1-3,Attente_Operateur,2024-03-07 06:45:26.637849,2024-03-07 08:04:26.637849,79,Attente_Operateur sur M1-3,OP3,True
240,L2,M2-1,Nettoyage,2024-03-07 15:00:26.637849,2024-03-07 16:02:26.637849,62,Nettoyage sur M2-1,OP3,True
241,L2,M2-2,Maintenance_Preventive,2024-03-07 19:33:26.637849,2024-03-07 20:30:26.637849,57,Maintenance_Preventive sur M2-2,OP14,True
242,L2,M2-1,Panne_Mecanique,2024-03-07 07:15:26.637849,2024-03-07 08:51:26.637849,96,Panne_Mecanique sur M2-1,OP5,True
243,L2,M2-4,Maintenance_Preventive,2024-03-07 20:46:26.637849,2024-03-07 20:52:26.637849,6,Maintenance_Preventive sur M2-4,OP6,True
244,L2,M2-4,Panne_Mecanique,2024-03-07 11:14:26.637849,2024-03-07 12:04:26.637849,50,Panne_Mecanique sur M2-4,OP8,True
245,L2,M2-2,Panne_Electrique,2024-03-07 19:22:26.637849,2024-03-07 20:36:26.637849,74,Panne_Electrique sur M2-2,OP14,True
246,L3,M3-2,Nettoyage,2024-03-07 06:21:26.637849,2024-03-07 08:10:26.637849,109,Nettoyage sur M3-2,OP1,True
247,L3,M3-1,Bourrage,2024-03-07 17:23:26.637849,2024-03-07 19:13:26.637849,110,Bourrage sur M3-1,OP8,True
248,L3,M3-2,Nettoyage,2024-03-07 14:30:26.637849,2024-03-07 15:08:26.637849,38,Nettoyage sur M3-2,OP13,True
249,L3,M3-1,Panne_Mecanique,2024-03-07 16:24:26.637849,2024-03-07 18:16:26.637849,112,Panne_Mecanique sur M3-1,OP5,True
250,L1,M1-2,Bourrage,2024-03-08 17:14:26.637849,2024-03-08 18:41:26.637849,87,Bourrage sur M1-2,OP7,True
251,L1,M1-3,Changement_Format,2024-03-08 08:17:26.637849,2024-03-08 09:53:26.637849,96,Changement_Format sur M1-3,OP4,True
252,L1,M1-1,Panne_Mecanique,2024-03-08 13:34:26.637849,2024-03-08 14:48:26.637849,74,Panne_Mecanique sur M1-1,OP14,True
253,L1,M1-1,Nettoyage,2024-03-08 18:30:26.637849,2024-03-08 19:45:26.637849,75,Nettoyage sur M1-1,OP3,True
254,L1,M1-2,Panne_Mecanique,2024-03-08 11:54:26.637849,2024-03-08 13:35:26.637849,101,Panne_Mecanique sur M1-2,OP7,True
255,L1,M1-2,Nettoyage,2024-03-08 17:04:26.637849,2024-03-08 17:21:26.637849,17,Nettoyage sur M1-2,OP14,True
256,L1,M1-1,Bourrage,2024-03-08 08:30:26.637849,2024-03-08 09:06:26.637849,36,Bourrage sur M1-1,OP13,True
257,L1,M1-1,Attente_Materiel,2024-03-08 09:08:26.637849,2024-03-08 10:53:26.637849,105,Attente_Materiel sur M1-1,OP5,True
258,L2,M2-3,Probleme_Qualite,2024-03-08 14:59:26.637849,2024-03-08 15:12:26.637849,13,Probleme_Qualite sur M2-3,OP13,True
259,L2,M2-3,Bourrage,2024-03-08 07:48:26.637849,2024-03-08 08:25:26.637849,37,Bourrage sur M2-3,OP11,True
260,L2,M2-3,Bourrage,2024-03-08 10:47:26.637849,2024-03-08 12:02:26.637849,75,Bourrage sur M2-3,OP6,True
261,L2,M2-2,Probleme_Qualite,2024-03-08 20:46:26.637849,2024-03-08 21:09:26.637849,23,Probleme_Qualite sur M2-2,OP1,True
262,L2,M2-4,Bourrage,2024-03-08 05:26:26.637849,2024-03-08 06:41:26.637849,75,Bourrage sur M2-4,OP14,True
263,L2,M2-3,Changement_Format,2024-03-08 14:37:26.637849,2024-03-08 15:42:26.637849,65,Changement_Format sur M2-3,OP4,True
264,L2,M2-1,Attente_Materiel,2024-03-08 15:57:26.637849,2024-03-08 17:15:26.637849,78,Attente_Materiel sur M2-1,OP12,True
265,L2,M2-1,Panne_Mecanique,2024-03-08 15:45:26.637849,2024-03-08 16:09:26.637849,24,Panne_Mecanique sur M2-1,OP8,True
266,L3,M3-2,Panne_Mecanique,2024-03-08 08:26:26.637849,2024-03-08 09:18:26.637849,52,Panne_Mecanique sur M3-2,OP13,True
267,L3,M3-1,Attente_Materiel,2024-03-08 19:10:26.637849,2024-03-08 19:54:26.637849,44,Attente_Materiel sur M3-1,OP5,True
268,L3,M3-2,Bourrage,2024-03-08 05:38:26.637849,2024-03-08 06:15:26.637849,37,Bourrage sur M3-2,OP10,True
269,L3,M3-2,Changement_Format,2024-03-08 17:38:26.637849,2024-03-08 18:15:26.637849,37,Changement_Format sur M3-2,OP11,True
270,L3,M3-2,Reglage,2024-03-08 06:50:26.637849,2024-03-08 08:01:26.637849,71,Reglage sur M3-2,OP4,True
271,L3,M3-2,Probleme_Qualite,2024-03-08 07:51:26.637849,2024-03-08 07:57:26.637849,6,Probleme_Qualite sur M3-2,OP13,True
272,L3,M3-2,Probleme_Qualite,2024-03-08 09:24:26.637849,2024-03-08 10:07:26.637849,43,Probleme_Qualite sur M3-2,OP4,True
273,L1,M1-1,Attente_Operateur,2024-03-09 08:14:26.637849,2024-03-09 09:34:26.637849,80,Attente_Operateur sur M1-1,OP10,True
274,L1,M1-3,Panne_Electrique,2024-03-09 16:34:26.637849,2024-03-09 18:08:26.637849,94,Panne_Electrique sur M1-3,OP3,True
275,L1,M1-1,Panne_Electrique,2024-03-09 08:33:26.637849,2024-03-09 10:01:26.637849,88,Panne_Electrique sur M1-1,OP3,True
276,L1,M1-2,Probleme_Qualite,2024-03-09 20:12:26.637849,2024-03-09 21:57:26.637849,105,Probleme_Qualite sur M1-2,OP2,True
277,L1,M1-3,Attente_Operateur,2024-03-09 08:42:26.637849,2024-03-09 09:22:26.637849,40,Attente_Operateur sur M1-3,OP11,True
278,L2,M2-1,Panne_Mecanique,2024-03-09 15:59:26.637849,2024-03-09 17:42:26.637849,103,Panne_Mecanique sur M2-1,OP4,True
279,L2,M2-2,Nettoyage,2024-03-09 11:29:26.637849,2024-03-09 12:50:26.637849,81,Nettoyage sur M2-2,OP11,True
280,L2,M2-3,Attente_Operateur,2024-03-09 08:54:26.637849,2024-03-09 10:09:26.637849,75,Attente_Operateur sur M2-3,OP6,True
281,L2,M2-4,Nettoyage,2024-03-09 21:03:26.637849,2024-03-09 21:16:26.637849,13,Nettoyage sur M2-4,OP8,True
282,L2,M2-1,Maintenance_Preventive,2024-03-09 10:59:26.637849,2024-03-09 11:53:26.637849,54,Maintenance_Preventive sur M2-1,OP5,True
283,L2,M2-2,Attente_Materiel,2024-03-09 17:04:26.637849,2024-03-09 18:07:26.637849,63,Attente_Materiel sur M2-2,OP5,True
284,L2,M2-4,Changement_Format,2024-03-09 20:43:26.637849,2024-03-09 22:13:26.637849,90,Changement_Format sur M2-4,OP13,True
285,L2,M2-1,Nettoyage,2024-03-09 10:45:26.637849,2024-03-09 11:03:26.637849,18,Nettoyage sur M2-1,OP5,True
286,L2,M2-3,Bourrage,2024-03-09 07:03:26.637849,2024-03-09 08:13:26.637849,70,Bourrage sur M2-3,OP1,True
287,L2,M2-4,Attente_Materiel,2024-03-09 20:13:26.637849,2024-03-09 21:32:26.637849,79,Attente_Materiel sur M2-4,OP3,True
288,L2,M2-4,Nettoyage,2024-03-09 10:40:26.637849,2024-03-09 11:54:26.637849,74,Nettoyage sur M2-4,OP10,True
289,L2,M2-4,Bourrage,2024-03-09 19:13:26.637849,2024-03-09 19:18:26.637849,5,Bourrage sur M2-4,OP7,True
290,L3,M3-2,Panne_Mecanique,2024-03-09 06:09:26.637849,2024-03-09 07:50:26.637849,101,Panne_Mecanique sur M3-2,OP8,True
291,L3,M3-1,Attente_Operateur,2024-03-09 16:45:26.637849,2024-03-09 17:29:26.637849,44,Attente_Operateur sur M3-1,OP11,True
292,L3,M3-2,Reglage,2024-03-09 15:35:26.637849,2024-03-09 17:01:26.637849,86,Reglage sur M3-2,OP10,True
293,L3,M3-1,Probleme_Qualite,2024-03-09 20:38:26.637849,2024-03-09 21:12:26.637849,34,Probleme_Qualite sur M3-1,OP1,True
294,L3,M3-2,Probleme_Qualite,2024-03-09 17:23:26.637849,2024-03-09 17:43:26.637849,20,Probleme_Qualite sur M3-2,OP10,True
295,L3,M3-2,Attente_Materiel,2024-03-09 05:45:26.637849,2024-03-09 07:35:26.637849,110,Attente_Materiel sur M3-2,OP2,True
296,L3,M3-1,Bourrage,2024-03-09 19:59:26.637849,2024-03-09 20:38:26.637849,39,Bourrage sur M3-1,OP8,True
297,L3,M3-2,Probleme_Qualite,2024-03-09 16:01:26.637849,2024-03-09 16:48:26.637849,47,Probleme_Qualite sur M3-2,OP13,True
298,L3,M3-1,Attente_Operateur,2024-03-09 06:08:26.637849,2024-03-09 07:39:26.637849,91,Attente_Operateur sur M3-1,OP2,True
299,L1,M1-2,Panne_Mecanique,2024-03-12 16:20:26.637849,2024-03-12 18:19:26.637849,119,Panne_Mecanique sur M1-2,OP8,True
300,L1,M1-2,Attente_Operateur,2024-03-12 17:21:26.637849,2024-03-12 19:07:26.637849,106,Attente_Operateur sur M1-2,OP14,True
301,L1,M1-2,Bourrage,2024-03-12 14:00:26.637849,2024-03-12 15:43:26.637849,103,Bourrage sur M1-2,OP9,True
302,L1,M1-1,Attente_Operateur,2024-03-12 10:30:26.637849,2024-03-12 11:47:26.637849,77,Attente_Operateur sur M1-1,OP9,True
303,L1,M1-2,Reglage,2024-03-12 06:21:26.637849,2024-03-12 08:06:26.637849,105,Reglage sur M1-2,OP6,True
304,L1,M1-1,Panne_Electrique,2024-03-12 19:32:26.637849,2024-03-12 19:45:26.637849,13,Panne_Electrique sur M1-1,OP14,True
305,L1,M1-3,Nettoyage,2024-03-12 13:54:26.637849,2024-03-12 15:02:26.637849,68,Nettoyage sur M1-3,OP12,True
306,L1,M1-2,Reglage,2024-03-12 19:11:26.637849,2024-03-12 19:22:26.637849,11,Reglage sur M1-2,OP14,True
307,L2,M2-3,Attente_Materiel,2024-03-12 18:27:26.637849,2024-03-12 19:57:26.637849,90,Attente_Materiel sur M2-3,OP6,True
308,L2,M2-4,Attente_Materiel,2024-03-12 15:36:26.637849,2024-03-12 16:54:26.637849,78,Attente_Materiel sur M2-4,OP7,True
309,L2,M2-1,Attente_Operateur,2024-03-12 15:40:26.637849,2024-03-12 16:55:26.637849,75,Attente_Operateur sur M2-1,OP12,True
310,L2,M2-3,Maintenance_Preventive,2024-03-12 16:49:26.637849,2024-03-12 17:21:26.637849,32,Maintenance_Preventive sur M2-3,OP11,True
311,L2,M2-2,Changement_Format,2024-03-12 14:59:26.637849,2024-03-12 15:32:26.637849,33,Changement_Format sur M2-2,OP7,True
312,L2,M2-1,Bourrage,2024-03-12 16:41:26.637849,2024-03-12 17:43:26.637849,62,Bourrage sur M2-1,OP9,True
313,L2,M2-2,Maintenance_Preventive,2024-03-12 17:56:26.637849,2024-03-12 19:10:26.637849,74,Maintenance_Preventive sur M2-2,OP10,True
314,L2,M2-1,Maintenance_Preventive,2024-03-12 19:21:26.637849,2024-03-12 21:19:26.637849,118,Maintenance_Preventive sur M2-1,OP1,True
315,L3,M3-1,Panne_Mecanique,2024-03-12 20:29:26.637849,2024-03-12 20:34:26.637849,5,Panne_Mecanique sur M3-1,OP13,True
316,L3,M3-2,Reglage,2024-03-12 16:32:26.637849,2024-03-12 16:46:26.637849,14,Reglage sur M3-2,OP1,True
317,L3,M3-1,Changement_Format,2024-03-12 21:01:26.637849,2024-03-12 22:10:26.637849,69,Changement_Format sur M3-1,OP11,True
318,L3,M3-2,Attente_Materiel,2024-03-12 09:55:26.637849,2024-03-12 11:22:26.637849,87,Attente_Materiel sur M3-2,OP9,True
319,L1,M1-1,Panne_Mecanique,2024-03-13 14:52:26.637849,2024-03-13 16:39:26.637849,107,Panne_Mecanique sur M1-1,OP8,True
320,L1,M1-2,Reglage,2024-03-13 15:48:26.637849,2024-03-13 16:02:26.637849,14,Reglage sur M1-2,OP2,True
321,L1,M1-2,Changement_Format,2024-03-13 16:37:26.637849,2024-03-13 18:20:26.637849,103,Changement_Format sur M1-2,OP10,True
322,L2,M2-1,Panne_Electrique,2024-03-13 06:51:26.637849,2024-03-13 08:07:26.637849,76,Panne_Electrique sur M2-1,OP10,True
323,L2,M2-3,Nettoyage,2024-03-13 15:55:26.637849,2024-03-13 16:24:26.637849,29,Nettoyage sur M2-3,OP1,True
324,L2,M2-2,Panne_Mecanique,2024-03-13 16:44:26.637849,2024-03-13 17:57:26.637849,73,Panne_Mecanique sur M2-2,OP4,True
325,L2,M2-2,Changement_Format,2024-03-13 15:22:26.637849,2024-03-13 16:40:26.637849,78,Changement_Format sur M2-2,OP4,True
326,L2,M2-3,Attente_Operateur,2024-03-13 05:47:26.637849,2024-03-13 06:53:26.637849,66,Attente_Operateur sur M2-3,OP13,True
327,L2,M2-1,Nettoyage,2024-03-13 20:08:26.637849,2024-03-13 21:15:26.637849,67,Nettoyage sur M2-1,OP4,True
328,L3,M3-1,Probleme_Qualite,2024-03-13 15:20:26.637849,2024-03-13 15:56:26.637849,36,Probleme_Qualite sur M3-1,OP14,True
329,L3,M3-2,Changement_Format,2024-03-13 13:41:26.637849,2024-03-13 14:43:26.637849,62,Changement_Format sur M3-2,OP6,True
330,L3,M3-2,Panne_Mecanique,2024-03-13 13:58:26.637849,2024-03-13 14:50:26.637849,52,Panne_Mecanique sur M3-2,OP11,True
331,L3,M3-1,Panne_Mecanique,2024-03-13 14:54:26.637849,2024-03-13 16:08:26.637849,74,Panne_Mecanique sur M3-1,OP13,True
332,L3,M3-1,Attente_Operateur,2024-03-13 16:32:26.637849,2024-03-13 18:05:26.637849,93,Attente_Operateur sur M3-1,OP6,True
333,L3,M3-1,Attente_Operateur,2024-03-13 06:29:26.637849,2024-03-13 06:47:26.637849,18,Attente_Operateur sur M3-1,OP13,True
334,L3,M3-1,Reglage,2024-03-13 09:31:26.637849,2024-03-13 10:18:26.637849,47,Reglage sur M3-1,OP10,True
335,L3,M3-2,Probleme_Qualite,2024-03-13 17:39:26.637849,2024-03-13 18:58:26.637849,79,Probleme_Qualite sur M3-2,OP12,True
336,L1,M1-1,Maintenance_Preventive,2024-03-14 16:08:26.637849,2024-03-14 17:12:26.637849,64,Maintenance_Preventive sur M1-1,OP4,True
337,L1,M1-3,Attente_Operateur,2024-03-14 05:27:26.637849,2024-03-14 05:38:26.637849,11,Attente_Operateur sur M1-3,OP8,True
338,L1,M1-1,Reglage,2024-03-14 11:11:26.637849,2024-03-14 12:35:26.637849,84,Reglage sur M1-1,OP8,True
339,L1,M1-2,Attente_Operateur,2024-03-14 20:03:26.637849,2024-03-14 20:08:26.637849,5,Attente_Operateur sur M1-2,OP13,True
340,L1,M1-1,Attente_Operateur,2024-03-14 21:11:26.637849,2024-03-14 21:47:26.637849,36,Attente_Operateur sur M1-1,OP12,True
341,L2,M2-4,Attente_Operateur,2024-03-14 19:51:26.637849,2024-03-14 20:10:26.637849,19,Attente_Operateur sur M2-4,OP13,True
342,L2,M2-2,Panne_Electrique,2024-03-14 11:38:26.637849,2024-03-14 12:30:26.637849,52,Panne_Electrique sur M2-2,OP13,True
343,L2,M2-4,Maintenance_Preventive,2024-03-14 19:10:26.637849,2024-03-14 20:33:26.637849,83,Maintenance_Preventive sur M2-4,OP10,True
344,L2,M2-4,Nettoyage,2024-03-14 06:47:26.637849,2024-03-14 07:37:26.637849,50,Nettoyage sur M2-4,OP6,True
345,L3,M3-1,Reglage,2024-03-14 16:53:26.637849,2024-03-14 17:38:26.637849,45,Reglage sur M3-1,OP7,True
346,L3,M3-1,Probleme_Qualite,2024-03-14 13:35:26.637849,2024-03-14 14:20:26.637849,45,Probleme_Qualite sur M3-1,OP13,True
347,L3,M3-1,Panne_Electrique,2024-03-14 15:14:26.637849,2024-03-14 16:07:26.637849,53,Panne_Electrique sur M3-1,OP6,True
348,L3,M3-1,Panne_Electrique,2024-03-14 05:24:26.637849,2024-03-14 06:10:26.637849,46,Panne_Electrique sur M3-1,OP11,True
349,L3,M3-1,Attente_Operateur,2024-03-14 16:53:26.637849,2024-03-14 18:14:26.637849,81,Attente_Operateur sur M3-1,OP11,True
350,L3,M3-2,Maintenance_Preventive,2024-03-14 06:32:26.637849,2024-03-14 08:29:26.637849,117,Maintenance_Preventive sur M3-2,OP4,True
351,L3,M3-1,Attente_Materiel,2024-03-14 07:37:26.637849,2024-03-14 08:02:26.637849,25,Attente_Materiel sur M3-1,OP12,True
352,L3,M3-2,Maintenance_Preventive,2024-03-14 09:28:26.637849,2024-03-14 10:15:26.637849,47,Maintenance_Preventive sur M3-2,OP12,True
353,L3,M3-1,Panne_Electrique,2024-03-14 06:57:26.637849,2024-03-14 08:04:26.637849,67,Panne_Electrique sur M3-1,OP11,True
354,L3,M3-2,Panne_Mecanique,2024-03-14 18:41:26.637849,2024-03-14 20:08:26.637849,87,Panne_Mecanique sur M3-2,OP3,True
355,L3,M3-2,Maintenance_Preventive,2024-03-14 17:51:26.637849,2024-03-14 19:48:26.637849,117,Maintenance_Preventive sur M3-2,OP3,True
356,L3,M3-1,Attente_Materiel,2024-03-14 20:01:26.637849,2024-03-14 21:20:26.637849,79,Attente_Materiel sur M3-1,OP9,True
357,L3,M3-2,Changement_Format,2024-03-14 19:41:26.637849,2024-03-14 20:59:26.637849,78,Changement_Format sur M3-2,OP8,True
358,L3,M3-1,Panne_Mecanique,2024-03-14 18:16:26.637849,2024-03-14 19:07:26.637849,51,Panne_Mecanique sur M3-1,OP2,True
359,L1,M1-3,Attente_Materiel,2024-03-15 12:00:26.637849,2024-03-15 12:06:26.637849,6,Attente_Materiel sur M1-3,OP4,True
360,L1,M1-2,Maintenance_Preventive,2024-03-15 05:20:26.637849,2024-03-15 06:36:26.637849,76,Maintenance_Preventive sur M1-2,OP5,True
361,L1,M1-3,Probleme_Qualite,2024-03-15 10:53:26.637849,2024-03-15 12:52:26.637849,119,Probleme_Qualite sur M1-3,OP3,True
362,L1,M1-1,Attente_Operateur,2024-03-15 05:33:26.637849,2024-03-15 06:52:26.637849,79,Attente_Operateur sur M1-1,OP7,True
363,L1,M1-2,Reglage,2024-03-15 09:21:26.637849,2024-03-15 10:14:26.637849,53,Reglage sur M1-2,OP13,True
364,L1,M1-1,Maintenance_Preventive,2024-03-15 08:30:26.637849,2024-03-15 10:18:26.637849,108,Maintenance_Preventive sur M1-1,OP8,True
365,L2,M2-2,Panne_Mecanique,2024-03-15 12:53:26.637849,2024-03-15 14:02:26.637849,69,Panne_Mecanique sur M2-2,OP3,True
366,L2,M2-3,Attente_Operateur,2024-03-15 14:36:26.637849,2024-03-15 14:59:26.637849,23,Attente_Operateur sur M2-3,OP9,True
367,L2,M2-3,Bourrage,2024-03-15 19:30:26.637849,2024-03-15 21:04:26.637849,94,Bourrage sur M2-3,OP5,True
368,L2,M2-4,Bourrage,2024-03-15 16:28:26.637849,2024-03-15 17:34:26.637849,66,Bourrage sur M2-4,OP8,True
369,L2,M2-2,Panne_Electrique,2024-03-15 11:01:26.637849,2024-03-15 11:27:26.637849,26,Panne_Electrique sur M2-2,OP8,True
370,L2,M2-4,Attente_Materiel,2024-03-15 18:25:26.637849,2024-03-15 18:45:26.637849,20,Attente_Materiel sur M2-4,OP6,True
371,L3,M3-1,Nettoyage,2024-03-15 09:57:26.637849,2024-03-15 10:05:26.637849,8,Nettoyage sur M3-1,OP2,True
372,L3,M3-2,Probleme_Qualite,2024-03-15 13:16:26.637849,2024-03-15 15:02:26.637849,106,Probleme_Qualite sur M3-2,OP11,True
373,L3,M3-1,Panne_Mecanique,2024-03-15 14:39:26.637849,2024-03-15 15:59:26.637849,80,Panne_Mecanique sur M3-1,OP13,True
374,L3,M3-2,Attente_Materiel,2024-03-15 16:42:26.637849,2024-03-15 18:34:26.637849,112,Attente_Materiel sur M3-2,OP5,True
375,L3,M3-1,Attente_Materiel,2024-03-15 17:55:26.637849,2024-03-15 18:44:26.637849,49,Attente_Materiel sur M3-1,OP12,True
376,L3,M3-1,Nettoyage,2024-03-15 16:56:26.637849,2024-03-15 17:57:26.637849,61,Nettoyage sur M3-1,OP2,True
377,L3,M3-1,Reglage,2024-03-15 08:29:26.637849,2024-03-15 10:10:26.637849,101,Reglage sur M3-1,OP8,True
378,L3,M3-2,Probleme_Qualite,2024-03-15 12:04:26.637849,2024-03-15 12:20:26.637849,16,Probleme_Qualite sur M3-2,OP5,True
379,L3,M3-2,Reglage,2024-03-15 15:54:26.637849,2024-03-15 17:48:26.637849,114,Reglage sur M3-2,OP4,True
380,L3,M3-1,Panne_Mecanique,2024-03-15 14:32:26.637849,2024-03-15 14:43:26.637849,11,Panne_Mecanique sur M3-1,OP3,True
381,L3,M3-2,Maintenance_Preventive,2024-03-15 14:40:26.637849,2024-03-15 15:18:26.637849,38,Maintenance_Preventive sur M3-2,OP3,True
382,L1,M1-2,Attente_Materiel,2024-03-16 05:52:26.637849,2024-03-16 06:29:26.637849,37,Attente_Materiel sur M1-2,OP10,True
383,L1,M1-3,Attente_Operateur,2024-03-16 13:07:26.637849,2024-03-16 13:45:26.637849,38,Attente_Operateur sur M1-3,OP14,True
384,L1,M1-3,Bourrage,2024-03-16 18:09:26.637849,2024-03-16 18:37:26.637849,28,Bourrage sur M1-3,OP6,True
